"word","count"
"k_832OvChronAandOndersteLuchtw_829","1"
"k_84OverigeZiektenVanDeAdemhOrganen_830","1"
"TotaalZiektenVDSpijsverteringsorg_831","1"
"k_91MaagzweerZweerAanTwaalfvDarm_832","1"
"TotaalChronischeLeveraandoeningen_833","1"
"k_921ChronLeveraandOivAlcohol_834","1"
"k_922OverigeChronLeveraandoeningen_835","1"
"k_93OvZktnVanDeSpijsverteringsorg_836","1"
"k_10ZiektenVanHuidOnderhuidsBindw_837","1"
"TotaalZiektenVanSpierenBeenderen_838","1"
"k_111ReumatoideArtritisEnArtrose_839","1"
"k_112OvZktnVanSpierenBeenderen_840","1"
"TotaalZiektenUrinewEnGeslachtsorg_841","1"
"k_121ZiektenVanNierEnUrineleider_842","1"
"k_122OvZktnUrinewegenEnGeslOrg_843","1"
"k_13ComplZwSchapBevallingKraambed_844","1"
"k_14AandOntstaanInPerinatalePeriode_845","1"
"TotaalAangeborenAfwijkingen_846","1"
"k_151AangebAfwVanZenuwstelsel_847","1"
"k_152AangebAfwHartEnBloedvaten_848","1"
"k_153OverigeAangeborenAfwijkingen_849","1"
"TotaalSympEnOnvollOmschrZktbeelden_850","1"
"k_161WiegendoodSIDS_851","1"
"k_162OnvollOmschrEnOnbekOorzaken_852","1"
"k_163OvSymptEnOnvollOmschrZb_853","1"
"k_17OngevalsletselEnVergiftigingen_854","1"
"k_18AndereContactenMetGezDiensten_855","1"
"TotaalExterneOorzaken_856","1"
"TotaalOngevallen_857","1"
"TotaalVervoersongevallen_858","1"
"k_19111Wegverkeersongevallen_859","1"
"k_19112OverigeVervoersongevallen_860","1"
"k_1912AccidenteleVal_861","1"
"k_1913AccidenteleVerdrinking_862","1"
"k_1914AccidenteleVergiftiging_863","1"
"k_1915OverigeOngevallen_864","1"
"k_192ZelfmoordZelfToegebrachtLetstel_865","1"
"k_193MoordDoorAnderToegebrachtLetsel_866","1"
"k_194GebeurtenissenWvOpzetOnbekend_867","1"
"k_195OverigeExterneOorzaken_868","1"
"Uitgaansseizoenen","1"
"TotaalUitvoeringen_1","1"
"DoorNederlandseGezelschappen_2","1"
"DoorRijksgesubsidieerdeGezelschappen_3","1"
"UitvoeringenPer100000Inwoners_4","1"
"UitvoeringenIndexcijfers_5","1"
"TotaalTheateruitvoeringen_6","1"
"Toneel_7","1"
"Voordrachten_8","1"
"Poppentheater_9","1"
"Mime_10","1"
"OverigeTheateruitvoeringen_11","1"
"TotaalMuziekuitvoeringen_12","1"
"Orkestmuziek_13","1"
"Kamermuziek_14","1"
"Recitals_15","1"
"Jazz_16","1"
"Amusementsmuziek_17","1"
"Volksmuziek_18","1"
"OverigeMuziekEnConcerten_19","1"
"TotaalMuziektheateruitvoeringen_20","1"
"Opera_21","1"
"Muziektheater_22","1"
"OperetteMusical_23","1"
"Cabaret_24","1"
"TotaalDanstheateruitvoeringen_25","1"
"Ballet_26","1"
"ModerneDans_27","1"
"OverigDanstheater_28","1"
"OverigePodiumkunsten_29","1"
"TotaalBezoekers_30","1"
"AanNederlandseGezelschappen_31","1"
"AanRijksgesubsidieerdeGezelschappen_32","1"
"BezoekersPerUitvoering_33","1"
"BezoekersPer1000Inwoners_34","1"
"BezoekersImdexcijfers_35","1"
"TotaalTheaterbezoekers_36","1"
"Toneel_37","1"
"Voordrachten_38","1"
"Poppentheater_39","1"
"Mime_40","1"
"OverigeTheateruitvoeringen_41","1"
"Orkestmuziek_42","1"
"TotaalMuziekbezoekers_43","1"
"Kamermuziek_44","1"
"Recitals_45","1"
"Jazz_46","1"
"Amusementsmuziek_47","1"
"Volksmuziek_48","1"
"OverigeMuziekEnConcerten_49","1"
"TotaalMuziektheaterbezoekers_50","1"
"Opera_51","1"
"Muziektheater_52","1"
"OperetteMusical_53","1"
"Cabaret_54","1"
"TotaalDanstheaterbezoekers_55","1"
"Ballet_56","1"
"ModerneDans_57","1"
"OverigDanstheater_58","1"
"OverigePodiumkunsten_59","1"
"GemiddeldAantalBezoekers_60","1"
"Toneel_61","1"
"Voordrachten_62","1"
"Poppentheater_63","1"
"Mime_64","1"
"OverigeTheateruitvoeringen_65","1"
"GemiddeldAantalBezoekers_66","1"
"Orkestmuziek_67","1"
"Kamermuziek_68","1"
"Recitals_69","1"
"Volksmuziek_70","1"
"Jazz_71","1"
"Amusementsmuziek_72","1"
"OverigeMuziekEnConcerten_73","1"
"GemiddeldAantalBezoekers_74","1"
"Opera_75","1"
"Muziektheater_76","1"
"OperetteMusical_77","1"
"Cabaret_78","1"
"GemiddeldAantalBezoekers_79","1"
"Ballet_80","1"
"ModerneDans_81","1"
"OverigDanstheater_82","1"
"OverigePodiumkunsten_83","1"
"Koeriersdiensten","1"
"DienstenAccountancy","4"
"Jaarmutaties_2","3"
"Jaarmutaties_4","3"
"Prijsindexcijfers_5","3"
"Jaarmutaties_6","3"
"Prijsindexcijfers_7","3"
"Jaarmutaties_8","3"
"Vestigingen_1","9"
"GemiddeldeKostenPerGigajoule_1","1"
"InnovatorenMetRealisaties_5","1"
"Productinnovatoren_7","1"
"Procesinnovatoren_8","1"
"Productinnovatoren_9","1"
"OntwikkelingInPartnership_12","1"
"Procesinnovatoren_13","1"
"OntwikkelingInPartnership_16","1"
"Productinnovatoren_17","1"
"OmzetOngewijzigdeProducten_18","1"
"OmzetVerbeterdeProducten_19","1"
"OmzetNieuweProducten_20","1"
"NieuwVoorDeMarkt_21","1"
"LevensduurOnbekendNietAanTeGeven_22","1"
"LevensduurIsMinderDan1Jaar_23","1"
"LevensduurIs1Tot2Jaar_24","1"
"LevensduurIs3Tot5Jaar_25","1"
"LevensduurIsMeerDan5Jaar_26","1"
"LevensduurOnbekendNietAanTeGeven_27","1"
"LevensduurIsMinderDan1Jaar_28","1"
"LevensduurIs1Tot2Jaar_29","1"
"LevensduurIs3Tot5Jaar_30","1"
"LevensduurIsMeerDan5Jaar_31","1"
"LevensduurOnbekendNietAanTeGeven_32","1"
"LevensduurIsMinderDan1Jaar_33","1"
"LevensduurIs1Tot2Jaar_34","1"
"LevensduurIs3Tot5Jaar_35","1"
"LevensduurIsMeerDan5Jaar_36","1"
"Innovatoren_37","1"
"InnovatorenMetSamenwerking_38","1"
"InProcentenVanAlleInnovatoren_39","1"
"TotaalBinnenEnBuitenland_40","1"
"PartnerInBinnenlandMinderBelangrijk_41","1"
"PartnerInBinnenlandZeerBelangrijk_42","1"
"GeenPartnerInBinnenland_43","1"
"PartnerInBuitenlandMinderBelangrijk_44","1"
"PartnerInBuitenlandZeerBelangrijk_45","1"
"GeenPartnerInBuitenland_46","1"
"TotaalBinnenEnBuitenland_47","1"
"PartnerInBinnenlandMinderBelangrijk_48","1"
"PartnerInBinnenlandZeerBelangrijk_49","1"
"GeenPartnerInBinnenland_50","1"
"PartnerInBuitenlandMinderBelangrijk_51","1"
"PartnerInBuitenlandZeerBelangrijk_52","1"
"GeenPartnerInBuitenland_53","1"
"TotaalBinnenEnBuitenland_54","1"
"GeenPartnerInBinnenland_55","1"
"PartnerInBinnenlandMinderBelangrijk_56","1"
"PartnerInBinnenlandZeerBelangrijk_57","1"
"GeenPartnerInBuitenland_58","1"
"PartnerInBuitenlandMinderBelangrijk_59","1"
"PartnerInBuitenlandZeerBelangrijk_60","1"
"TotaalBinnenEnBuitenland_61","1"
"GeenPartnerInBinnenland_62","1"
"PartnerInBinnenlandMinderBelangrijk_63","1"
"PartnerInBinnenlandZeerBelangrijk_64","1"
"GeenPartnerInBuitenland_65","1"
"PartnerInBuitenlandMinderBelangrijk_66","1"
"PartnerInBuitenlandZeerBelangrijk_67","1"
"TotaalBinnenEnBuitenland_68","1"
"GeenPartnerInBinnenland_69","1"
"PartnerInBinnenlandMinderBelangrijk_70","1"
"PartnerInBinnenlandZeerBelangrijk_71","1"
"GeenPartnerInBuitenland_72","1"
"PartnerInBuitenlandMinderBelangrijk_73","1"
"PartnerInBuitenlandZeerBelangrijk_74","1"
"TotaalBinnenEnBuitenland_75","1"
"GeenPartnerInBinnenland_76","1"
"PartnerInBinnenlandMinderBelangrijk_77","1"
"PartnerInBinnenlandZeerBelangrijk_78","1"
"GeenPartnerInBuitenland_79","1"
"PartnerInBuitenlandMinderBelangrijk_80","1"
"PartnerInBuitenlandZeerBelangrijk_81","1"
"TotaalBinnenEnBuitenland_82","1"
"GeenPartnerInBinnenland_83","1"
"PartnerInBinnenlandMinderBelangrijk_84","1"
"PartnerInBinnenlandZeerBelangrijk_85","1"
"GeenPartnerInBuitenland_86","1"
"PartnerInBuitenlandMinderBelangrijk_87","1"
"PartnerInBuitenlandZeerBelangrijk_88","1"
"TotaalBinnenEnBuitenland_89","1"
"GeenPartnerInBinnenland_90","1"
"PartnerInBinnenlandMinderBelangrijk_91","1"
"PartnerInBinnenlandZeerBelangrijk_92","1"
"GeenPartnerInBuitenland_93","1"
"PartnerInBuitenlandMinderBelangrijk_94","1"
"PartnerInBuitenlandZeerBelangrijk_95","1"
"Innovatoren_96","1"
"TotaleInnovatieUitgaven_97","1"
"InnovatorenMetUitgaven_98","1"
"Uitgaven_99","1"
"AantalInnovatoren_100","1"
"Uitgaven_101","1"
"AantalInnovatoren_102","3"
"VrijwelPermanent_103","1"
"MeerIncidenteel_104","1"
"InzetFTESVoorOnderzoek_105","1"
"AantalInnovatoren_107","3"
"Uitgaven_108","3"
"AantalInnovatoren_109","3"
"Uitgaven_110","3"
"AantalInnovatoren_111","3"
"TotaleInnovatieUitgaven_112","1"
"BrutoToegevoegdeWaarde_113","1"
"UitgavenInBrutoTW_114","1"
"Innovatoren_115","1"
"InnovatorenMetKnelpunten_116","1"
"NietInnovatoren_117","1"
"NietInnovatorenMetKnelpunten_118","1"
"ProjectenErnstigZijnVertraagd_119","1"
"ProjectenVoortijdigZijnGestopt_120","1"
"ProjectenNietZijnBegonnen_121","1"
"KnelpuntIsNietVanToepassing_122","1"
"ProjectenErnstigZijnVertraagd_123","1"
"ProjectenVoortijdigZijnGestopt_124","1"
"ProjectenNietZijnBegonnen_125","1"
"KnelpuntIsNietVanToepassing_126","1"
"ProjectenErnstigZijnVertraagd_127","1"
"ProjectenVoortijdigZijnGestopt_128","1"
"ProjectenNietZijnBegonnen_129","1"
"KnelpuntIsNietVanToepassing_130","1"
"ProjectenErnstigZijnVertraagd_131","1"
"ProjectenVoortijdigZijnGestopt_132","1"
"ProjectenNietZijnBegonnen_133","1"
"KnelpuntIsNietVanToepassing_134","1"
"ProjectenErnstigZijnVertraagd_135","1"
"ProjectenVoortijdigZijnGestopt_136","1"
"ProjectenNietZijnBegonnen_137","1"
"KnelpuntIsNietVanToepassing_138","1"
"ProjectenErnstigZijnVertraagd_139","1"
"ProjectenVoortijdigZijnGestopt_140","1"
"ProjectenNietZijnBegonnen_141","1"
"KnelpuntIsNietVanToepassing_142","1"
"ProjectenErnstigZijnVertraagd_143","1"
"ProjectenVoortijdigZijnGestopt_144","1"
"ProjectenNietZijnBegonnen_145","1"
"KnelpuntIsNietVanToepassing_146","1"
"ProjectenErnstigZijnVertraagd_147","1"
"ProjectenVoortijdigZijnGestopt_148","1"
"ProjectenNietZijnBegonnen_149","1"
"KnelpuntIsNietVanToepassing_150","1"
"ProjectenErnstigZijnVertraagd_151","1"
"ProjectenVoortijdigZijnGestopt_152","1"
"ProjectenNietZijnBegonnen_153","1"
"KnelpuntIsNietVanToepassing_154","1"
"GeenFinanciering_155","1"
"TeHogeKosten_156","1"
"RendementOnzeker_157","1"
"TekortPersoneel_158","1"
"OnvoldoendeKennis_159","1"
"InterneOrganisatie_160","1"
"OnzekereMarkt_161","1"
"Regelgeving_162","1"
"AndereOorzaak_163","1"
"TotaleOnderzoekspopulatie_164","1"
"BedrijvenMetNTVernieuwingen_165","1"
"AantalBedrijven_166","1"
"OntwikkelingDoorEigenBedrijf_167","1"
"OntwikkelingInPartnership_168","1"
"OntwikkelingDoorDerden_169","1"
"AantalBedrijven_170","1"
"OntwikkelingDoorEigenBedrijf_171","1"
"OntwikkelingInPartnership_172","1"
"OntwikkelingDoorDerden_173","1"
"AantalBedrijven_174","1"
"OntwikkelingDoorEigenBedrijf_175","1"
"OntwikkelingInPartnership_176","1"
"OntwikkelingDoorDerden_177","1"
"AantalBedrijven_178","1"
"OntwikkelingDoorEigenBedrijf_179","1"
"OntwikkelingInPartnership_180","1"
"OntwikkelingDoorDerden_181","1"
"DitMotiefWasNauwelijksBelangrijk_182","1"
"DitMotiefWasBelangrijk_183","1"
"DitMotiefWasZeerBelangrijk_184","1"
"DitMotiefWasNauwelijksBelangrijk_185","1"
"DitMotiefWasBelangrijk_186","1"
"DitMotiefWasZeerBelangrijk_187","1"
"DitMotiefWasNauwelijksBelangrijk_188","1"
"DitMotiefWasBelangrijk_189","1"
"DitMotiefWasZeerBelangrijk_190","1"
"DitMotiefWasNauwelijksBelangrijk_191","1"
"DitMotiefWasBelangrijk_192","1"
"DitMotiefWasZeerBelangrijk_193","1"
"DitMotiefWasNauwelijksBelangrijk_194","1"
"DitMotiefWasBelangrijk_195","1"
"DitMotiefWasZeerBelangrijk_196","1"
"TotaleOnderzoekspopulatie_197","1"
"NeeOokEnGeenVoornemens_198","1"
"NeeMaarWelVoornemens_199","1"
"Ja_200","1"
"NonRespons_201","1"
"NeeEnOokGeenVoornemens_202","1"
"NeeMaarWelVoornemens_203","1"
"Ja_204","1"
"NonRespons_205","1"
"NeeEnOokGeenVoornemens_206","1"
"NeeMaarWelVoornemens_207","1"
"Ja_208","1"
"NonRespons_209","1"
"MoeilijkAanTeGeven_210","1"
"NietTechnologischeAspectDominant_211","1"
"NietTechnologischeAspectBelangrijker_212","1"
"BeideAspectenEvenBelangrijk_213","1"
"TechnologischAspectBelangrijker_214","1"
"TechnologischAspectDominant_215","1"
"NonRespons_216","1"
"UitgavenTotaal_1","2"
"Totaal_2","33"
"BrutoLoonkosten_3","5"
"OverigeExploitatiekosten_4","4"
"Gebouwen_6","6"
"OverigeInvesteringen_7","4"
"Onderzoekers_9","5"
"Assistenten_10","4"
"OverigPersoneel_11","4"
"Onderzoekers_13","4"
"Assistenten_14","4"
"OverigPersoneel_15","4"
"ArbeidsjarenTotaal_16","3"
"Onderzoekers_17","4"
"Assistenten_18","4"
"OverigPersoneel_19","4"
"BedrijvenEnInstellingenMetEigenRD_20","1"
"WilMeerUrenWerken_2","2"
"WilGelijkAantalUrenWerken_3","2"
"WilMinderUrenWerkenStoppenMetWerk_4","2"
"TotaalWerknemers100_5","1"
"WilMeerUrenWerken_6","1"
"WilGelijkAantalUrenWerken_7","1"
"WilMinderUrenWerkenStoppenMetWerk_8","1"
"VoortschrijdendeOmzet_2","3"
"Omzet_3","6"
"CumulatieveOmzet_4","3"
"ArbeidskostenPerGewerktUur_1","2"
"ArbeidskostenPerVoltijdeenheid_2","7"
"TotaleStructuur_3","1"
"Lonen_4","3"
"DirectLoonEnBijzondereBeloningen_5","2"
"SocialePremies_6","2"
"OverigeKosten_7","3"
"KennelijkNietOntvankelijk_4","1"
"KennelijkOngegrond_5","1"
"KennelijkGegrond_6","1"
"OverigeUitspraken_7","1"
"Ingesteld_8","1"
"IngetrokkenNietOntvankelijkOngegrond_9","1"
"Gegrond_10","1"
"TotaalUitspraken_11","1"
"OngegrondInEersteEnEnigeAanleg_12","1"
"GegrondInEersteEnEnigeAanleg_13","1"
"BevestigingAangevallenUitspraak_14","1"
"VernietigingAangevallenUitspraak_15","1"
"OverigeUitspraken_16","1"
"TotaalUitspraken_17","1"
"Afgewezen_18","1"
"GeheelOfDeelsWordtToegewezen_19","1"
"OverigeUitspraken_20","1"
"IngetrokkenVerwezenZaken_21","1"
"AanHetEindVanDePeriodeAanhangig_22","1"
"TotaalGroningenPV_18","1"
"k_0003AppingedamGr_19","1"
"k_0005BedumGr_20","1"
"k_0007BellingweddeGr_21","1"
"k_0009TenBoerGr_22","1"
"k_0010DelfzijlGr_23","1"
"k_1651EemsmondGr_24","1"
"k_0014GroningenGr_25","1"
"k_0015GrootegastGr_26","1"
"k_0017HarenGr_27","1"
"k_0018HoogezandSappemeerGr_28","1"
"k_0022LeekGr_29","1"
"k_0024LoppersumGr_30","1"
"k_1663DeMarneGr_31","1"
"k_0025MarumGr_32","1"
"k_1987MenterwoldeGr_33","1"
"k_0765PekelaGr_34","1"
"k_1661ReiderlandGr_35","1"
"k_0039ScheemdaGr_36","1"
"k_0040SlochterenGr_37","1"
"k_0037StadskanaalGr_38","1"
"k_0047VeendamGr_39","1"
"k_0048VlagtweddeGr_40","1"
"k_0052WinschotenGr_41","1"
"k_0053WinsumGr_42","1"
"k_0056ZuidhornGr_43","1"
"k_0059AchtkarspelenFr_44","1"
"k_0060AmelandFr_45","1"
"k_0063HetBildtFr_46","1"
"k_0055BoarnsterhimFr_47","1"
"k_0064BolswardFr_48","1"
"k_0065DantumadeelFr_49","1"
"k_0058DongeradeelFr_50","1"
"k_0068FerwerderadeelFr_51","1"
"k_0070FranekeradeelFr_52","1"
"k_0653GaasterlanSleatFr_53","1"
"k_0072HarlingenFr_54","1"
"k_0074HeerenveenFr_55","1"
"k_0079KollumerlandCAFr_56","1"
"k_0080LeeuwardenFr_57","1"
"k_0081LeeuwarderadeelFr_58","1"
"k_0082LemsterlandFr_59","1"
"k_0140LittenseradielFr_60","1"
"k_0083MenaldumadeelFr_61","1"
"k_0104NijefurdFr_62","1"
"k_0085OoststellingwerfFr_63","1"
"k_0086OpsterlandFr_64","1"
"k_0088SchiermonnikoogFr_65","1"
"k_0051SkarsterlanFr_66","1"
"k_0090SmallingerlandFr_67","1"
"k_0091SneekFr_68","1"
"k_0093TerschellingFr_69","1"
"k_0737TytsjerksteradielFr_70","1"
"k_0096VlielandFr_71","1"
"k_0098WeststellingwerfFr_72","1"
"k_0683WymbritseradielFr_73","1"
"k_0710WunseradielFr_74","1"
"k_0105AnlooDr_75","1"
"k_0106AssenDr_76","1"
"k_0107BeilenDr_77","1"
"k_0108BorgerDr_78","1"
"k_0109CoevordenDr_79","1"
"k_0110DalenDr_80","1"
"k_0111DieverDr_81","1"
"k_0112DwingelooDr_82","1"
"k_0113EeldeDr_83","1"
"k_0114EmmenDr_84","1"
"k_0115GasselteDr_85","1"
"k_0116GietenDr_86","1"
"k_0117HavelteDr_87","1"
"k_0118HoogeveenDr_88","1"
"k_0119MeppelDr_89","1"
"k_0121NijeveenDr_90","1"
"k_0120NorgDr_91","1"
"k_0122OdoornDr_92","1"
"k_0123OosterhesselenDr_93","1"
"k_0124PeizeDr_94","1"
"k_0125RodenDr_95","1"
"k_0126RoldeDr_96","1"
"k_0127RuinenDr_97","1"
"k_0128RuinerwoldDr_98","1"
"k_0129SchoonebeekDr_99","1"
"k_0130SleenDr_100","1"
"k_0131SmildeDr_101","1"
"k_0132VledderDr_102","1"
"k_0133VriesDr_103","1"
"k_0134WesterborkDr_104","1"
"k_0135DeWijkDr_105","1"
"k_0136ZuidlarenDr_106","1"
"k_0137ZuidwoldeDr_107","1"
"k_0138ZweelooDr_108","1"
"k_0141AlmeloO_109","1"
"k_0142AmbtDeldenO_110","1"
"k_0143AvereestO_111","1"
"k_0144BathmenO_112","1"
"k_0147BorneO_113","1"
"k_0194BrederwiedeO_114","1"
"k_0148DalfsenO_115","1"
"k_0149DenekampO_116","1"
"k_0150DeventerO_117","1"
"k_0151DiepenheimO_118","1"
"k_0152DiepenveenO_119","1"
"k_0153EnschedeO_120","1"
"k_0154GenemuidenO_121","1"
"k_0156GoorO_122","1"
"k_0157GramsbergenO_123","1"
"k_0158HaaksbergenO_124","1"
"k_0159DenHamO_125","1"
"k_0160HardenbergO_126","1"
"k_0161HasseltO_127","1"
"k_0162HeinoO_128","1"
"k_0163HellendoornO_129","1"
"k_0164HengeloO_130","1"
"k_0165HoltenO_131","1"
"k_0195IJsselhamO_132","1"
"k_0191IJsselmuidenO_133","1"
"k_0166KampenO_134","1"
"k_0168LosserO_135","1"
"k_0169MarkeloO_136","1"
"k_0173OldenzaalO_138","1"
"k_0174OlstO_139","1"
"k_0175OmmenO_140","1"
"k_0176OotmarsumO_141","1"
"k_0177RaalteO_142","1"
"k_0178RijssenO_143","1"
"k_0179StadDeldenO_144","1"
"k_0180StaphorstO_145","1"
"k_0181SteenwijkO_146","1"
"k_0183TubbergenO_147","1"
"k_0186VriezenveenO_148","1"
"k_0188WeerseloO_149","1"
"k_0189WierdenO_150","1"
"k_0190WijheO_151","1"
"k_0192ZwartsluisO_152","1"
"k_0193ZwolleO_153","1"
"k_0034AlmereFl_154","1"
"k_0303DrontenFl_155","1"
"k_0995LelystadFl_156","1"
"k_0171NoordoostpolderFl_157","1"
"k_0184UrkFl_158","1"
"k_0050ZeewoldeFl_159","1"
"k_0197AaltenGld_160","1"
"k_0198AmmerzodenGld_161","1"
"k_0199AngerloGld_162","1"
"k_0200ApeldoornGld_163","1"
"k_0202ArnhemGld_164","1"
"k_0203BarneveldGld_165","1"
"k_0206BemmelGld_166","1"
"k_0207BerghGld_167","1"
"k_0209BeuningenGld_168","1"
"k_0211BorculoGld_169","1"
"k_0212BrakelGld_170","1"
"k_0213BrummenGld_171","1"
"k_0214BurenGld_172","1"
"k_0216CulemborgGld_173","1"
"k_0218DidamGld_174","1"
"k_0219DinxperloGld_175","1"
"k_0220DodewaardGld_176","1"
"k_0221DoesburgGld_177","1"
"k_0222DoetinchemGld_178","1"
"k_0225DrutenGld_179","1"
"k_0226DuivenGld_180","1"
"k_0227EchteldGld_181","1"
"k_0228EdeGld_182","1"
"k_0229EibergenGld_183","1"
"k_0230ElburgGld_184","1"
"k_0231ElstGld_185","1"
"k_0232EpeGld_186","1"
"k_0233ErmeloGld_187","1"
"k_0236GeldermalsenGld_188","1"
"k_0237GendringenGld_189","1"
"k_0238GendtGld_190","1"
"k_0239GorsselGld_191","1"
"k_0240GroenloGld_192","1"
"k_0241GroesbeekGld_193","1"
"k_0243HarderwijkGld_194","1"
"k_0244HattemGld_195","1"
"k_0245HedelGld_196","1"
"k_0246HeerdeGld_197","1"
"k_0247HeerewaardenGld_198","1"
"k_0248HengeloGld_199","1"
"k_0251HeterenGld_200","1"
"k_0252HeumenGld_201","1"
"k_0253HoevelakenGld_202","1"
"k_0255HuissenGld_203","1"
"k_0257KerkwijkGld_205","1"
"k_0258KesterenGld_206","1"
"k_0260LichtenvoordeGld_207","1"
"k_0261LiendenGld_208","1"
"k_0733LingewaalGld_209","1"
"k_0262LochemGld_210","1"
"k_0263MaasdrielGld_211","1"
"k_0264MaurikGld_212","1"
"k_0265MillingenAanDeRijnGld_213","1"
"k_0266NeedeGld_214","1"
"k_0304NeerijnenGld_215","1"
"k_0267NijkerkGld_216","1"
"k_0268NijmegenGld_217","1"
"k_0302NunspeetGld_218","1"
"k_0269OldebroekGld_219","1"
"k_0273PuttenGld_220","1"
"k_0274RenkumGld_221","1"
"k_0275RhedenGld_222","1"
"k_0196RijnwaardenGld_223","1"
"k_0276RossumGld_224","1"
"k_0277RozendaalGld_225","1"
"k_0278RuurloGld_226","1"
"k_0279ScherpenzeelGld_227","1"
"k_0280SteenderenGld_228","1"
"k_0281TielGld_229","1"
"k_0282UbbergenGld_230","1"
"k_0283ValburgGld_231","1"
"k_0285VoorstGld_232","1"
"k_0289WageningenGld_234","1"
"k_0291WarnsveldGld_235","1"
"k_0292WehlGld_236","1"
"k_0668WestMaasEnWaalGld_237","1"
"k_0293WestervoortGld_238","1"
"k_0294WinterswijkGld_239","1"
"k_0295WischGld_241","1"
"k_0297ZaltbommelGld_242","1"
"k_0298ZelhemGld_243","1"
"k_0301ZutphenGld_244","1"
"k_0299ZevenaarGld_245","1"
"k_0305AbcoudeU_246","1"
"k_0306AmerongenU_247","1"
"k_0307AmersfoortU_248","1"
"k_0308BaarnU_249","1"
"k_0310DeBiltU_250","1"
"k_0311BreukelenU_251","1"
"k_0312BunnikU_252","1"
"k_0313BunschotenU_253","1"
"k_0315DoornU_254","1"
"k_0316DriebergenRijsenburgU_255","1"
"k_0317EemnesU_256","1"
"k_0318HarmelenU_257","1"
"k_0353IJsselsteinU_258","1"
"k_0321HoutenU_259","1"
"k_0326LeersumU_260","1"
"k_0327LeusdenU_261","1"
"k_0329LoenenU_262","1"
"k_0331LopikU_263","1"
"k_0330LoosdrechtU_264","1"
"k_0332MaarnU_265","1"
"k_0333MaarssenU_266","1"
"k_0334MaartensdijkU_267","1"
"k_0335MontfoortU_268","1"
"k_0356NieuwegeinU_269","1"
"k_0589OudewaterU_270","1"
"k_0339RenswoudeU_271","1"
"k_0340RhenenU_272","1"
"k_0736DeRondeVenenU_273","1"
"k_0342SoestU_274","1"
"k_0344UtrechtU_275","1"
"k_0345VeenendaalU_276","1"
"k_0347VleutenDeMeernU_277","1"
"k_0352WijkBijDuurstedeU_278","1"
"k_0632WoerdenU_279","1"
"k_0351WoudenbergU_280","1"
"k_0355ZeistU_281","1"
"k_0358AalsmeerNH_282","1"
"k_0360AkerslootNH_283","1"
"k_0361AlkmaarNH_284","1"
"k_0362AmstelveenNH_285","1"
"k_0363AmsterdamNH_286","1"
"k_0364AndijkNH_287","1"
"k_0366AnnaPaulownaNH_288","1"
"k_0370BeemsterNH_289","1"
"k_0372BennebroekNH_290","1"
"k_0373BergenNH_291","1"
"k_0375BeverwijkNH_292","1"
"k_0377BloemendaalNH_293","1"
"k_0383CastricumNH_294","1"
"k_0376BlaricumNH_295","1"
"k_0381BussumNH_296","1"
"k_0400DenHelderNH_297","1"
"k_0384DiemenNH_298","1"
"k_0498DrechterlandNH_299","1"
"k_0385EdamVolendamNH_300","1"
"k_0357EgmondNH_301","1"
"k_0388EnkhuizenNH_302","1"
"k_0365GraftDeRijpNH_303","1"
"k_0390SGravelandNH_304","1"
"k_0392HaarlemNH_305","1"
"k_0393HaarlemmerliedeCANH_306","1"
"k_0394HaarlemmermeerNH_307","1"
"k_0395HarenkarspelNH_308","1"
"k_0396HeemskerkNH_309","1"
"k_0397HeemstedeNH_310","1"
"k_0398HeerhugowaardNH_311","1"
"k_0399HeilooNH_312","1"
"k_0402HilversumNH_313","1"
"k_0406HuizenNH_315","1"
"k_0415LandsmeerNH_316","1"
"k_0416LangedijkNH_317","1"
"k_0417LarenNH_318","1"
"k_0420MedemblikNH_320","1"
"k_0424MuidenNH_321","1"
"k_0425NaardenNH_322","1"
"k_0426NederhorstDenBergNH_323","1"
"k_0412NiedorpNH_324","1"
"k_0529NoorderKoggenlandNH_325","1"
"k_0429ObdamNH_326","1"
"k_0431OostzaanNH_327","1"
"k_0432OpmeerNH_328","1"
"k_0437OuderAmstelNH_329","1"
"k_0439PurmerendNH_330","1"
"k_0441SchagenNH_331","1"
"k_0458SchermerNH_332","1"
"k_0444SchoorlNH_333","1"
"k_0450UitgeestNH_336","1"
"k_0451UithoornNH_337","1"
"k_0454VenhuizenNH_339","1"
"k_0852WaterlandNH_340","1"
"k_0457WeespNH_341","1"
"k_0459WervershoofNH_342","1"
"k_0558WesterKoggenlandNH_343","1"
"k_0462WieringenNH_344","1"
"k_0463WieringermeerNH_345","1"
"k_0466WognumNH_346","1"
"k_0880WormerlandNH_347","1"
"k_0479ZaanstadNH_348","1"
"k_0473ZandvoortNH_349","1"
"k_0478ZeevangNH_350","1"
"k_0476ZijpeNH_351","1"
"k_0480TerAarZH_352","1"
"k_0482AlblasserdamZH_353","1"
"k_0613AlbrandswaardZH_354","1"
"k_0483AlkemadeZH_355","2"
"k_0484AlphenAanDenRijnZH_356","1"
"k_0489BarendrechtZH_357","1"
"k_0491BergambachtZH_358","1"
"k_0492BergschenhoekZH_359","1"
"k_0493BerkelEnRodenrijsZH_360","1"
"k_0568BernisseZH_361","1"
"k_0585BinnenmaasZH_362","1"
"k_0495BleiswijkZH_363","1"
"k_0497BodegravenZH_364","1"
"k_0499BoskoopZH_365","1"
